source_ip,destination_ip,protocol,bytes_sent,bytes_received,timestamp
41.31.231.47/15,58.243.241.181/5,NFS,11777,13085,1728259200000
45.190.117.110/17,102.27.59.51/12,GRE,1323,13269,1728259200000
108.51.234.76/17,133.11.130.179/24,BGP,8279,4276,1728259200000
110.44.213.46/24,61.136.250.233/29,PIM,2893,11156,1728259200000
21.248.75.54/14,71.46.87.68/18,MPLS,14793,6428,1728259200000
32.148.80.138/17,244.95.155.67/1,SNMP,10682,4474,1728259200000
222.229.171.161/14,178.21.101.0/26,VTP,6647,3951,1728259200000
7.237.100.213/4,79.187.82.247/17,UDP,2943,14863,1728259200000
218.125.30.124/5,6.254.7.251/8,HDLC,9902,957,1728259200000
84.81.116.151/12,227.135.144.158/14,LDAP,2876,14354,1728259200000
74.246.36.246/10,114.223.245.124/8,LDAP,11237,4836,1728259200000
32.136.42.99/28,136.173.33.122/8,GRE,8909,11340,1728259200000
196.244.224.196/9,159.116.42.162/23,IGMP,1132,8280,1728259200000
196.203.2.133/20,90.209.184.196/24,RTSP,14114,9454,1728259200000
12.107.125.254/19,233.116.7.85/9,PPTP,12661,2716,1728259200000
68.236.91.163/12,132.132.25.82/16,ARP,9763,4643,1728259200000
126.62.166.254/13,116.108.2.52/10,NFS,10900,2743,1728259200000
7.197.208.51/25,176.185.236.112/24,AH,12540,2789,1728259200000
74.69.4.165/20,238.225.52.119/10,Telnet,5666,3455,1728259200000
188.45.20.98/4,93.203.214.131/9,PIM,14422,7369,1728259200000
195.249.12.56/28,138.56.210.226/24,L2TP,7329,7973,1728259200000
77.160.172.162/24,29.116.254.24/24,SMTP,11459,11582,1728259200000
57.225.100.231/17,109.62.111.95/17,IS-IS,1860,2342,1728259200000
184.224.226.129/14,225.175.255.143/31,Telnet,7685,41,1728259200000
48.115.227.136/21,196.207.187.186/11,POP3,5701,9619,1728259200000
67.140.242.89/20,120.143.14.48/23,Telnet,1877,8723,1728259200000
136.124.58.81/12,33.68.24.154/25,RTSP,12621,6412,1728259200000
253.8.192.44/18,19.8.205.205/30,HTTP,3098,5237,1728259200000
130.33.184.138/13,10.89.83.118/26,RTP,4575,6254,1728259200000
42.143.142.30/7,212.107.173.192/4,RTP,4452,4293,1728259200000
113.65.145.79/14,135.114.197.212/22,DCCP,7961,7213,1728259200000
212.246.15.40/29,89.148.244.68/19,HTTPS,11870,977,1728259200000
158.93.148.148/11,229.50.139.13/12,PPTP,8773,3776,1728259200000
82.122.223.35/22,164.144.20.112/4,HTTPS,5293,10731,1728259200000
194.129.243.211/11,92.199.130.144/27,LDP,12835,738,1728259200000
53.247.132.83/10,178.158.133.101/6,GTP,12157,4453,1728259200000
123.144.163.161/17,207.206.12.248/6,MPLS,7917,10274,1728259200000
135.114.113.31/4,4.162.154.143/11,EIGRP,9211,6515,1728259200000
120.181.200.192/19,137.197.91.135/14,NFS,1387,5737,1728259200000
251.240.91.26/7,24.130.152.203/28,TFTP,5716,12366,1728259200000
192.212.194.111/25,7.251.36.45/1,IMAP,6791,293,1728259200000
65.20.131.139/17,187.87.251.171/8,RIP,5138,1033,1728259200000
14.114.169.172/8,78.57.10.84/19,SIP,7873,8196,1728259200000
181.73.148.137/12,59.96.117.237/29,CIFS,2056,4818,1728259200000
68.13.247.168/21,224.23.212.193/7,Telnet,10860,492,1728259200000
220.191.4.229/5,215.22.246.113/10,IMAP,10919,5006,1728259200000
182.18.232.211/3,25.204.214.141/25,GTP,11241,2897,1728259200000
119.185.231.170/14,127.98.172.10/19,SNMP,7945,14526,1728259200000
50.27.32.105/12,98.250.64.228/5,TFTP,6530,1364,1728259200000
107.99.182.89/13,96.213.78.12/30,DCCP,14269,14491,1728259200000
21.230.192.122/7,174.28.4.175/25,AH,14282,10926,1728259200000
114.35.127.45/15,218.41.45.76/10,LDP,5627,9957,1728259200000
15.204.87.60/10,198.33.213.50/13,RDP,10619,7503,1728259200000
130.148.26.77/13,254.4.163.179/7,MPLS,7593,13418,1728259200000
237.210.18.14/4,122.3.41.242/11,MPLS,1727,10368,1728259200000
199.8.253.50/9,233.27.60.29/8,GTP,13216,11761,1728259200000
162.218.87.86/21,233.130.220.117/26,L2TP,6559,6330,1728259200000
116.128.152.122/3,84.23.225.241/31,UDP,9394,10045,1728259200000
149.82.1.186/23,14.198.111.7/15,DCCP,2740,13883,1728259200000
171.207.26.148/2,158.194.134.8/2,TCP,14350,13504,1728259200000
255.120.222.191/31,126.20.184.246/28,PPTP,1345,14205,1728259200000
27.228.205.86/4,38.178.171.21/3,VTP,2117,7141,1728259200000
21.242.19.219/19,120.0.16.203/21,PIM,11273,10624,1728259200000
243.123.191.130/19,7.116.243.202/14,CIFS,1991,7765,1728259200000
181.136.228.240/22,28.120.111.209/18,EIGRP,12505,9334,1728259200000
204.46.81.229/15,225.73.107.49/21,LLDP,1788,8332,1728259200000
200.2.207.22/17,89.231.128.7/4,OSPF,11510,6018,1728259200000
139.111.39.107/31,12.224.120.4/21,ICMP,2833,5472,1728259200000
64.85.13.158/19,242.133.242.191/25,Telnet,5153,14597,1728259200000
230.196.120.184/15,120.8.245.75/31,PIM,14375,6267,1728259200000
8.120.17.133/6,240.91.86.244/17,CDP,2491,4996,1728259200000
29.136.236.82/21,195.241.67.26/10,DHCP,9389,11069,1728259200000
230.145.19.65/6,161.165.99.244/8,VRRP,6016,12955,1728259200000
247.162.186.201/31,170.163.9.40/13,LLDP,14903,7565,1728259200000
84.23.81.86/1,70.29.137.17/30,EIGRP,2021,5620,1728259200000
10.151.188.228/20,171.32.153.168/6,DNS,8811,8841,1728259200000
107.151.179.231/5,114.130.212.120/23,SSH,3332,2778,1728259200000
143.74.201.40/22,55.20.43.139/21,HTTP,3773,9521,1728259200000
116.90.196.83/28,227.110.100.127/1,HDLC,8188,8784,1728259200000
167.91.199.61/16,207.191.190.202/13,ARP,2748,6925,1728259200000
65.3.108.208/15,78.181.231.48/10,RIP,3991,4573,1728259200000
255.6.104.45/28,191.222.129.235/28,PPTP,2651,11457,1728259200000
22.38.246.110/16,214.88.57.114/14,IP-in-IP,8914,13891,1728259200000
197.88.128.12/19,180.137.188.53/22,POP3,9332,7944,1728259200000
93.21.70.102/6,57.238.141.15/17,RTP,660,7435,1728259200000
1.6.102.24/10,99.134.37.250/27,AH,12834,908,1728259200000
220.194.118.61/29,150.145.209.83/5,L2TP,2152,616,1728259200000
236.204.83.20/1,45.141.80.127/10,Telnet,6997,14799,1728259200000
93.76.104.241/21,185.20.194.206/4,BGP,9128,7387,1728259200000
179.240.73.34/7,54.51.211.242/26,BGP,3537,9725,1728259200000
13.166.228.141/28,218.85.215.20/3,RIP,289,1241,1728259200000
110.135.18.102/11,186.86.66.109/5,HTTP,4855,469,1728259200000
87.91.14.84/16,11.2.56.175/7,CDP,797,2766,1728259200000
12.109.16.199/19,244.9.87.88/16,POP3,5738,1103,1728259200000
141.40.19.52/14,136.150.204.255/7,STP,10130,9968,1728259200000
177.167.218.103/11,52.229.128.174/16,RTSP,14313,4007,1728259200000
167.224.12.21/12,189.1.77.105/30,IS-IS,7601,11203,1728259200000
254.156.63.81/5,165.236.245.141/16,RTP,10388,14356,1728259200000
90.58.215.7/18,235.16.112.31/31,LLDP,9986,12780,1728259200000
23.202.122.86/7,124.119.191.34/14,VTP,10617,5547,1728259200000
94.186.86.250/19,13.27.203.68/21,TFTP,10634,5322,1728259200000
198.200.128.74/9,117.30.96.178/26,HDLC,12732,13702,1728259200000
83.248.71.192/2,227.75.216.67/30,VTP,5489,303,1728259200000
243.78.187.40/22,39.175.229.192/20,SMTP,8470,3605,1728259200000
57.137.237.59/30,112.155.230.238/18,TCP,4915,5950,1728259200000
145.56.85.12/20,142.4.228.233/2,SNMP,14975,2652,1728259200000
204.97.122.115/6,62.108.232.7/28,ESP,1584,11520,1728259200000
88.78.127.22/15,163.203.63.120/24,GTP,5627,8074,1728259200000
149.45.176.43/2,110.189.148.151/4,MPLS,13439,4536,1728259200000
83.177.68.146/4,186.243.133.109/27,ESP,5192,11394,1728259200000
255.247.220.58/23,80.145.2.59/4,SNMP,5721,13845,1728259200000
27.120.159.96/5,171.167.153.187/18,IS-IS,6334,12043,1728259200000
88.201.195.51/26,8.76.244.177/4,UDP,9825,1022,1728259200000
127.47.61.165/3,46.141.33.180/11,ESP,12344,6822,1728259200000
201.147.14.157/27,13.62.208.247/12,RTP,3650,667,1728259200000
142.106.99.188/4,139.142.18.254/23,EIGRP,5368,2139,1728259200000
220.21.176.212/8,109.159.188.206/11,AH,2879,3007,1728259200000
71.147.3.62/31,4.44.29.132/20,IP-in-IP,3652,9698,1728259200000
191.127.111.88/2,207.192.81.156/30,PPP,318,3243,1728259200000
63.243.12.25/9,137.127.28.127/8,GTP,11078,9798,1728259200000
57.244.40.190/28,50.150.159.26/15,CIFS,3610,13073,1728259200000
238.178.17.136/3,20.120.229.149/3,ARP,5346,7533,1728259200000
114.155.1.132/17,38.146.54.126/21,RIP,6171,3585,1728259200000
79.141.173.102/27,246.69.201.123/22,L2TP,3831,11693,1728259200000
35.60.61.218/15,121.99.29.0/24,IP-in-IP,9179,5538,1728259200000
30.34.53.50/21,156.183.109.0/18,HSRP,1547,14012,1728259200000
183.74.216.25/5,141.225.141.184/3,L2TP,10040,9412,1728259200000
43.240.208.84/17,235.11.245.133/9,SMB,7551,9579,1728259200000
222.93.192.117/23,101.61.125.157/20,AH,8513,2294,1728259200000
25.20.233.41/30,162.249.27.245/6,ARP,12465,14713,1728259200000
250.45.241.203/13,179.174.55.225/15,POP3,12670,14926,1728259200000
48.26.184.116/2,225.79.6.253/1,ESP,3068,2005,1728259200000
116.66.139.128/22,80.215.143.21/18,SMB,6739,13914,1728259200000
199.123.237.111/29,122.50.229.158/26,LDAP,4290,7128,1728259200000
196.78.156.26/26,218.97.95.213/31,PPP,11240,3664,1728259200000
228.120.180.137/3,222.238.171.47/25,UDP,11113,7768,1728259200000
168.84.15.135/12,189.196.122.235/23,L2TP,13276,9599,1728259200000
193.64.250.105/29,191.82.29.171/13,EIGRP,3900,646,1728259200000
102.222.95.88/30,246.248.253.25/25,PPP,12019,7493,1728259200000
57.245.57.83/21,44.76.242.80/31,ARP,1934,11220,1728259200000
228.91.88.45/13,80.232.13.227/9,ARP,12143,864,1728259200000
222.38.114.226/14,226.211.131.17/18,CIFS,4668,1471,1728259200000
20.104.194.250/16,50.143.243.98/9,SCTP,12225,11694,1728259200000
233.70.83.160/21,173.78.91.197/21,MPLS,9452,8136,1728259200000
112.235.225.203/19,179.133.160.114/12,GTP,5310,11843,1728259200000
186.94.31.193/11,222.218.195.221/24,RTSP,2037,801,1728259200000
170.172.112.12/12,101.151.88.118/18,RIP,7449,5603,1728259200000
182.232.255.134/12,182.129.89.214/5,IGMP,9993,11662,1728259200000
205.244.44.103/31,157.59.218.136/23,RTP,13972,1171,1728259200000
133.246.50.9/3,128.227.117.65/8,ARP,812,8783,1728259200000
65.30.172.101/22,49.0.157.24/19,ARP,7861,7604,1728259200000
3.50.90.202/19,19.249.169.178/17,LDAP,9559,4569,1728259200000
86.196.55.223/2,131.172.85.69/1,Telnet,6820,7935,1728259200000
175.45.33.43/23,177.40.169.176/20,POP3,845,2776,1728259200000
12.128.180.200/20,190.29.85.137/28,SSH,1193,593,1728259200000
30.49.4.56/10,240.153.149.209/6,IS-IS,6691,3414,1728259200000
255.238.20.89/28,71.158.209.187/9,ESP,2339,6801,1728259200000
182.174.135.243/12,11.96.143.183/28,LDAP,14319,3619,1728259200000
186.242.142.99/9,35.154.151.13/21,LLDP,2668,13711,1728259200000
249.73.247.103/17,199.134.32.113/26,HDLC,849,6736,1728259200000
16.172.219.3/5,138.46.15.168/14,BGP,5555,7535,1728259200000
132.187.113.181/2,111.144.87.4/21,SMB,7273,2570,1728259200000
218.24.204.39/26,90.55.67.177/25,PPP,12183,9804,1728259200000
209.166.203.238/7,236.94.67.144/7,RTP,590,16,1728259200000
70.196.134.231/13,55.195.180.103/28,HTTPS,8092,10719,1728259200000
32.231.180.193/9,46.193.133.47/22,ESP,5161,4892,1728259200000
17.85.132.32/17,251.24.174.45/2,HSRP,14283,9406,1728259200000
22.215.202.6/15,102.7.143.157/26,HDLC,11346,13299,1728259200000
80.2.20.148/28,168.229.95.235/21,DCCP,734,5825,1728259200000
137.34.61.224/31,212.144.95.27/25,RTSP,4972,4027,1728259200000
45.186.185.205/30,181.24.61.162/16,NFS,9493,1860,1728259200000
149.28.148.106/3,108.188.114.78/21,TCP,4396,5842,1728259200000
50.163.237.228/26,152.63.93.26/22,SCTP,8117,6086,1728259200000
151.7.23.88/23,1.149.54.77/28,SMB,5031,11321,1728259200000
54.84.3.49/5,197.61.45.21/10,PPTP,3306,9351,1728259200000
166.52.26.194/21,130.184.46.55/1,BGP,3345,1296,1728259200000
214.204.58.152/13,139.192.70.199/2,RSVP,11222,13643,1728259200000
30.250.39.153/25,181.239.253.111/12,LDP,14416,867,1728259200000
125.179.29.176/29,241.83.1.11/8,DCCP,193,7341,1728259200000
23.199.118.128/7,203.181.199.194/4,EIGRP,764,9981,1728259200000
98.9.110.58/21,65.243.99.165/25,TFTP,10600,11957,1728259200000
205.130.6.146/23,41.111.11.205/12,AH,3384,12760,1728259200000
187.64.189.42/24,44.31.189.240/1,DCCP,8076,6080,1728259200000
200.94.254.221/31,55.197.225.251/17,SMB,8698,10451,1728259200000
196.136.68.57/19,103.244.164.2/1,AH,5445,2687,1728259200000
178.1.31.139/19,92.110.12.235/30,HTTP,11077,9644,1728259200000
94.80.218.56/24,7.57.210.166/6,SMB,4231,13755,1728259200000
10.178.79.249/23,216.205.153.173/6,RIP,6805,8627,1728259200000
12.198.87.198/12,139.143.88.214/6,GTP,14745,13516,1728259200000
160.162.142.54/17,146.21.151.131/29,HTTP,6013,10832,1728259200000
42.24.253.103/16,127.93.81.157/21,DCCP,7978,13084,1728259200000
152.229.156.210/15,186.215.90.51/3,LDP,11531,4192,1728259200000
51.32.53.167/3,163.108.248.0/16,L2TP,12818,9046,1728259200000
126.97.138.32/25,32.200.184.218/8,RTSP,6536,11551,1728259200000
115.104.158.58/7,15.168.166.242/5,NFS,7923,1442,1728259200000
63.170.191.232/23,63.165.160.174/14,IP-in-IP,1291,5058,1728259200000
192.40.39.134/10,43.145.55.158/11,GRE,6800,11073,1728259200000
40.225.125.88/2,22.171.170.116/23,NDP,9807,9566,1728259200000
189.2.129.137/17,212.154.236.255/22,BGP,11970,7452,1728259200000
28.86.130.182/18,235.178.145.87/24,SSH,13468,9665,1728259200000
79.168.123.235/28,78.127.35.170/14,SCTP,5419,8640,1728259200000
209.206.101.176/24,105.163.238.227/30,LLDP,3028,10590,1728259200000
71.7.77.109/5,174.241.61.68/29,NDP,4797,2916,1728259200000
183.41.137.255/22,49.225.95.128/20,ARP,7183,5857,1728259200000
213.186.237.50/10,63.164.39.176/18,PPTP,10848,7257,1728259200000
233.43.86.162/24,166.127.252.231/15,MPLS,4673,6595,1728259200000
51.114.55.2/9,108.197.181.20/27,MPLS,8598,8664,1728259200000
4.213.102.9/27,184.190.242.237/7,LDP,9524,13080,1728259200000
62.63.211.203/26,149.156.93.85/1,RIP,9210,10058,1728259200000
231.111.209.204/29,59.255.102.171/11,GRE,9860,13671,1728259200000
191.127.78.49/4,203.59.29.123/15,PPP,11970,13409,1728259200000
120.147.105.102/15,201.243.145.142/30,DNS,13269,4206,1728259200000
126.76.6.73/5,59.110.88.119/21,LLDP,13730,2500,1728259200000
95.174.197.55/14,174.106.250.235/22,SCTP,8702,12716,1728259200000
101.0.105.244/7,219.185.97.169/27,HTTPS,2198,13816,1728259200000
196.228.80.49/24,64.229.72.161/27,LLDP,10441,4056,1728259200000
161.129.191.209/13,164.118.65.10/13,HSRP,10960,10036,1728259200000
231.60.52.156/30,127.73.101.183/20,L2TP,26,12566,1728259200000
109.146.16.212/3,28.62.73.141/21,EIGRP,6876,12195,1728259200000
245.33.28.236/2,217.53.255.0/13,EIGRP,10379,7548,1728259200000
86.67.96.37/4,133.174.251.48/29,HTTPS,5483,2095,1728259200000
236.162.61.242/28,60.204.49.1/21,SNMP,555,13190,1728259200000
40.90.134.95/13,25.52.98.227/25,SNMP,1615,4072,1728259200000
191.84.98.9/26,148.240.192.209/5,HDLC,14359,207,1728259200000
39.186.29.102/8,130.22.190.52/12,IMAP,5623,14918,1728259200000
33.248.226.111/3,127.199.8.158/21,FTP,1104,4464,1728259200000
230.159.158.189/22,47.113.249.26/28,ESP,3500,9929,1728259200000
117.177.97.199/22,36.62.74.97/5,LLDP,7241,9343,1728259200000
197.27.218.226/15,126.88.208.104/14,HDLC,12770,13313,1728259200000
101.195.20.87/2,167.39.29.107/4,TFTP,12972,9148,1728259200000
114.136.218.16/22,109.227.108.44/11,L2TP,14879,6350,1728259200000
15.77.188.189/15,67.213.216.147/18,SMTP,596,1410,1728259200000
28.180.236.248/4,50.209.170.204/15,IGMP,3393,7595,1728259200000
14.170.171.187/15,91.237.48.147/1,HSRP,10287,12389,1728259200000
92.71.171.239/31,25.188.86.159/16,PPP,4026,9623,1728259200000
85.236.187.90/30,124.37.45.111/22,FTP,6375,41,1728259200000
29.218.171.117/11,152.27.213.238/8,OSPF,3482,14325,1728259200000
88.247.73.174/11,209.93.86.176/12,TFTP,296,13286,1728259200000
30.15.217.33/22,233.224.105.235/8,TCP,1340,3561,1728259200000
187.162.126.101/29,144.213.149.14/24,POP3,11371,430,1728259200000
134.235.82.168/27,177.46.240.43/29,TCP,13047,3293,1728259200000
179.131.191.166/20,19.30.254.112/6,RSVP,6702,12084,1728259200000
220.34.240.249/18,180.12.163.36/23,GRE,13177,2954,1728259200000
214.251.30.202/19,37.246.79.97/17,HTTP,982,10609,1728259200000
194.188.73.181/26,33.75.233.25/1,HDLC,10702,1880,1728259200000
213.161.244.197/8,42.118.130.27/13,NDP,12577,8331,1728259200000
111.55.200.16/24,126.173.62.121/31,LDP,8346,13040,1728259200000
169.161.222.38/11,226.205.186.171/2,OSPF,14399,3191,1728259200000
30.159.9.119/26,122.250.151.162/29,NFS,4405,1002,1728259200000
42.160.13.166/3,115.127.1.91/6,PPP,194,7349,1728259200000
175.169.70.148/15,214.110.27.106/18,BGP,6567,10242,1728259200000
70.102.26.72/21,109.64.123.194/24,EIGRP,1945,8761,1728259200000
73.164.67.39/18,57.117.220.63/5,SSH,6821,8532,1728259200000
45.61.214.31/16,174.57.210.97/25,ICMP,7116,3896,1728259200000
68.193.92.239/4,29.45.155.83/19,IGMP,763,3612,1728259200000
99.150.23.43/6,221.119.201.106/25,HTTPS,1095,6497,1728259200000
138.43.92.176/10,234.22.129.11/9,ESP,3931,5120,1728259200000
90.101.155.117/29,162.75.68.117/31,UDP,7349,5173,1728259200000
191.43.172.29/31,197.194.56.101/24,IP-in-IP,4287,10619,1728259200000
14.205.12.212/13,244.178.77.213/30,HSRP,1135,7532,1728259200000
193.147.244.64/31,201.40.250.21/11,MPLS,8655,343,1728259200000
218.75.146.178/23,46.212.98.125/17,CDP,4107,5015,1728259200000
4.136.227.15/5,175.109.186.140/23,GTP,7207,6459,1728259200000
193.123.114.104/19,22.193.186.152/18,GRE,3191,10820,1728259200000
201.119.4.17/20,133.30.171.194/17,ARP,884,6384,1728259200000
78.165.174.253/9,66.37.114.56/4,HDLC,7221,6318,1728259200000
5.35.108.111/14,91.177.147.233/22,PIM,908,4801,1728259200000
120.234.108.39/10,103.179.86.53/17,RIP,8574,14513,1728259200000
178.244.214.78/10,134.46.112.183/12,PPP,4816,3345,1728259200000
15.89.42.210/22,211.62.173.236/8,PIM,14916,8868,1728259200000
168.242.119.252/26,199.71.12.137/6,HDLC,13014,2584,1728259200000
137.216.213.31/20,74.65.146.12/12,LDAP,10610,5210,1728259200000
186.66.184.91/23,212.194.207.122/6,MPLS,7883,2959,1728259200000
185.207.28.37/30,187.109.209.44/28,PPP,6554,2869,1728259200000
43.103.213.128/8,162.218.211.65/23,SSH,12366,1840,1728259200000
53.202.215.172/11,132.251.96.238/2,IP-in-IP,13315,4624,1728259200000
182.4.166.20/29,23.246.72.86/1,VTP,8482,9671,1728259200000
73.105.55.145/6,20.251.177.239/30,CDP,12351,6522,1728259200000
165.235.22.198/12,153.21.227.158/1,ICMP,11395,5264,1728259200000
187.134.253.212/30,127.106.221.0/27,VTP,5770,12005,1728259200000
187.194.155.134/3,167.227.144.255/18,RTP,14296,5003,1728259200000
55.60.48.208/18,141.68.129.56/12,HTTP,3348,8624,1728259200000
94.14.168.102/8,114.190.243.83/23,GTP,7095,7162,1728259200000
42.179.176.220/30,87.27.87.147/17,RTP,7088,680,1728259200000
148.157.249.144/24,93.195.72.8/26,MPLS,14829,12081,1728259200000
53.18.207.112/20,225.125.120.61/31,LDAP,7730,13762,1728259200000
79.6.62.72/27,22.118.113.147/3,SCTP,13000,11256,1728259200000
55.223.115.70/8,255.82.91.237/5,FTP,14854,179,1728259200000
25.60.250.163/10,140.31.80.28/17,SSH,7005,1510,1728259200000
105.74.244.59/3,70.16.37.57/23,DNS,294,4270,1728259200000
66.218.235.164/20,154.115.102.236/22,LDP,4540,13782,1728259200000
63.152.27.90/29,97.4.100.67/3,IP-in-IP,9443,6502,1728259200000
12.6.230.248/19,10.90.139.50/19,POP3,2491,13471,1728259200000
233.242.8.31/18,141.131.230.31/1,ICMP,12852,6186,1728259200000
227.154.131.118/10,57.109.145.40/7,L2TP,1706,6819,1728259200000
9.241.241.106/10,63.152.227.96/30,PIM,2796,7262,1728259200000
125.113.147.40/30,189.70.135.104/21,LDAP,732,11229,1728259200000
46.222.35.35/23,5.115.151.150/3,SNMP,12443,4502,1728259200000
153.165.46.116/16,133.1.157.1/21,SNMP,4829,7350,1728259200000
71.248.57.2/13,91.29.14.81/23,NDP,3347,6979,1728259200000
176.151.174.122/3,32.112.153.218/9,RSVP,14605,6066,1728259200000
191.93.127.189/2,230.242.241.27/1,ICMP,10202,3359,1728259200000
75.98.224.175/26,8.250.96.6/11,BGP,14862,4921,1728259200000
74.138.125.144/3,130.240.162.162/28,NDP,50,11323,1728259200000
228.83.55.162/22,69.108.110.196/27,RTSP,5892,2,1728259200000
191.107.115.188/2,206.124.249.248/26,HTTP,3733,9449,1728259200000
51.72.101.52/2,33.63.206.36/10,RSVP,11536,14897,1728259200000
157.163.47.36/20,134.230.226.30/7,MPLS,11669,6237,1728259200000
87.153.45.197/1,67.81.52.60/6,NFS,10103,113,1728259200000
239.11.62.22/22,105.166.137.151/8,CIFS,6007,12028,1728259200000
251.86.39.79/16,18.182.4.202/21,LDP,6332,10130,1728259200000
90.85.71.189/4,38.30.162.73/18,L2TP,7114,5182,1728259200000
99.110.31.106/15,52.63.31.129/12,IGMP,6142,14427,1728259200000
12.107.140.195/18,134.119.124.26/8,SIP,7334,157,1728259200000
189.184.61.91/23,2.255.198.230/24,RIP,4682,1295,1728259200000
69.114.131.223/28,132.32.197.7/12,PIM,6009,1565,1728259200000
29.191.67.212/25,108.97.252.36/1,DNS,10410,12168,1728259200000
3.227.25.109/27,124.152.115.102/14,AH,10080,5943,1728259200000
202.146.26.15/22,93.106.9.191/16,EIGRP,13366,6862,1728259200000
0.69.206.79/1,219.100.210.101/22,DHCP,6800,14328,1728259200000
188.32.66.161/26,109.144.133.169/9,RSVP,443,14836,1728259200000
230.170.186.94/26,226.119.202.36/20,VRRP,13290,827,1728259200000
40.190.223.220/20,30.0.3.135/20,RTP,4980,7125,1728259200000
131.184.23.110/17,156.207.150.117/7,TCP,7398,5479,1728259200000
39.173.14.75/22,212.224.18.33/12,RIP,11765,7582,1728259200000
82.101.41.192/13,76.183.125.12/9,POP3,9361,13362,1728259200000
40.71.190.151/18,120.22.204.70/27,ARP,13476,9327,1728259200000
102.10.165.122/6,178.134.134.208/13,HTTPS,1704,6225,1728259200000
243.138.110.13/17,221.8.126.84/3,POP3,5783,3073,1728259200000
125.55.4.158/4,7.174.192.89/24,GTP,14066,7284,1728259200000
